ID,Obscure ID,Entity,Type,Account Subdomain,dashboard_url
44287,WnWjY7NE,Victor Fund,Fund,victorfund,https://victorfund.decilehub.com/firm_admin/entities/WnWjY7NE/dashboard
44254,BKV6D0K3,Digita Ventures Fund,Fund,digitaventures,https://digitaventures.decilehub.com/firm_admin/entities/BKV6D0K3/dashboard
44221,p8BklrKk,Kirk&Co. Tech Fund I Fund,Fund,kirkcotechfund,https://kirkcotechfund.decilehub.com/firm_admin/entities/p8BklrKk/dashboard
44188,7Na7zv8D,WITH Ventures Fund,Fund,withventures,https://withventures.decilehub.com/firm_admin/entities/7Na7zv8D/dashboard
44122,0ndBEEKA,Sixth House Fund,Fund,sixthhouse,https://sixthhouse.decilehub.com/firm_admin/entities/0ndBEEKA/dashboard
44056,w8oYdONq,Factory Fund Fund,Fund,factoryberlin,https://factoryberlin.decilehub.com/firm_admin/entities/w8oYdONq/dashboard
44023,9nGm4pKm,Five Oak Grove Fund,Fund,fiveoakgrove,https://fiveoakgrove.decilehub.com/firm_admin/entities/9nGm4pKm/dashboard
43990,LnpR2kK4,Excellis Ventures Fund,Fund,excellisventures,https://excellisventures.decilehub.com/firm_admin/entities/LnpR2kK4/dashboard
43957,2nEkwJKZ,Day Zero Ventures Fund,Fund,day0,https://day0.decilehub.com/firm_admin/entities/2nEkwJKZ/dashboard
43924,3nzYAGNm,North Capital Fund,Fund,northcapital,https://northcapital.decilehub.com/firm_admin/entities/3nzYAGNm/dashboard
43891,zKqYbBK5,FreshHorizonCapital Fund,Fund,freshhorizoncapital,https://freshhorizoncapital.decilehub.com/firm_admin/entities/zKqYbBK5/dashboard
43828,PKLXDOK2,Flair capital Fund,Fund,flaircapital,https://flaircapital.decilehub.com/firm_admin/entities/PKLXDOK2/dashboard
43827,3nOaozK6,Invento Americas Fund,Fund,inventous,https://inventous.decilehub.com/firm_admin/entities/3nOaozK6/dashboard
43826,bnlYEo8a,Gliss Fund,Fund,gliss,https://gliss.decilehub.com/firm_admin/entities/bnlYEo8a/dashboard
43825,kKkYoknj,UTESA Fund,Fund,utesa,https://utesa.decilehub.com/firm_admin/entities/kKkYoknj/dashboard
43792,GNMWmL81,Zuitzerland Fund,Fund,dcombinator,https://dcombinator.decilehub.com/firm_admin/entities/GNMWmL81/dashboard
43760,1NAbyanX,AA Ventures Fund,Fund,aaventures,https://aaventures.decilehub.com/firm_admin/entities/1NAbyanX/dashboard
43726,bnlYWB8a,SLDK Venture Studio Fund,Fund,sldk,https://sldk.decilehub.com/firm_admin/entities/bnlYWB8a/dashboard
43693,L8ZPW7NO,Zuitzerland Fund,Fund,zuitzerland,https://zuitzerland.decilehub.com/firm_admin/entities/L8ZPW7NO/dashboard
43571,3nOaa5K6,Scattering Seedlings Fund,Fund,scatteringseedlings,https://scatteringseedlings.decilehub.com/firm_admin/entities/3nOaa5K6/dashboard
43570,bnlYY98a,JacksonSykes2 (ERA5) Fund,Fund,jacksonsykes2,https://jacksonsykes2.decilehub.com/firm_admin/entities/bnlYY98a/dashboard
43569,kKkYYwnj,Lite.VC Fund,Fund,lite,https://lite.decilehub.com/firm_admin/entities/kKkYYwnj/dashboard
43568,3nzYYJNm,BlockAI Capital Fund,Fund,blockai,https://blockai.decilehub.com/firm_admin/entities/3nzYYJNm/dashboard
43567,9nGmmQKm,Mercurial Ventures Fund,Fund,mercurialventures,https://mercurialventures.decilehub.com/firm_admin/entities/9nGmmQKm/dashboard
43566,0ndBBQKA,Silicon Valley Venture Fund,Fund,siliconvalleyventure,https://siliconvalleyventure.decilehub.com/firm_admin/entities/0ndBBQKA/dashboard
43565,p8BkkjKk,Omoi VC Fund,Fund,omoi,https://omoi.decilehub.com/firm_admin/entities/p8BkkjKk/dashboard
43564,g8gYYyNZ,STRUC Ventures Fund,Fund,strucventures,https://strucventures.decilehub.com/firm_admin/entities/g8gYYyNZ/dashboard
43563,yN255wKQ,Angels Initiatives Fund,Fund,12345,https://12345.decilehub.com/firm_admin/entities/yN255wKQ/dashboard
43562,PN7ggkN0,HamRah Enterprises Fund,Fund,hamrah,https://hamrah.decilehub.com/firm_admin/entities/PN7ggkN0/dashboard
43561,zn133zKo,Transatlantic Capital Fund,Fund,transatlanticcapital,https://transatlanticcapital.decilehub.com/firm_admin/entities/zn133zKo/dashboard
43528,PKLXdLK2,Athlete Angel Fund Fund,Fund,athleteangels,https://athleteangels.decilehub.com/firm_admin/entities/PKLXdLK2/dashboard
43495,WN62LyN3,FundSide Capital Fund,Fund,fundside,https://fundside.decilehub.com/firm_admin/entities/WN62LyN3/dashboard
43463,yN25vGKQ,Fika Studios Fund,Fund,fikastudios,https://fikastudios.decilehub.com/firm_admin/entities/yN25vGKQ/dashboard
43462,PN7gPpN0,Digital Space VC Fund II,Fund,dsv,https://dsv.decilehub.com/firm_admin/entities/PN7gPpN0/dashboard
43396,mnjYpONL,Convergence Ventures Fund,Fund,convergenceventures,https://convergenceventures.decilehub.com/firm_admin/entities/mnjYpONL/dashboard
43363,yN25JxKQ,Fikra Ventures Fund,Fund,fikraventures,https://fikraventures.decilehub.com/firm_admin/entities/yN25JxKQ/dashboard
43330,y8mYld8W,Autobahn Labs Fund,Fund,autobahnlabs,https://autobahnlabs.decilehub.com/firm_admin/entities/y8mYld8W/dashboard
43297,oNDkOAKR,Pattern Match Capital Fund,Fund,patternmatch,https://patternmatch.decilehub.com/firm_admin/entities/oNDkOAKR/dashboard
43267,9nGmBBKm,Cerdwen Fund,Fund,cerdwen,https://cerdwen.decilehub.com/firm_admin/entities/9nGmBBKm/dashboard
43265,p8BkB4Kk,Urban Reboot VC Fund,Fund,urbanrebootvc,https://urbanrebootvc.decilehub.com/firm_admin/entities/p8BkB4Kk/dashboard
43264,g8gYe9NZ,Washed VC Fund,Fund,washedvc,https://washedvc.decilehub.com/firm_admin/entities/g8gYe9NZ/dashboard
43231,gNrYzdK1,Intentional NeuroTech Innovation Fund,Fund,neurotechinnovation,https://neurotechinnovation.decilehub.com/firm_admin/entities/gNrYzdK1/dashboard
43198,BKV6o0K3,Blue Beacon Fund,Fund,bluebeacon,https://bluebeacon.decilehub.com/firm_admin/entities/BKV6o0K3/dashboard
43133,6N0EOany,XB Ventures Fund,Fund,xbventures,https://xbventures.decilehub.com/firm_admin/entities/6N0EOany/dashboard
43066,0ndBAEKA,Bimbaches Ventures Fund,Fund,bimbachesventures,https://bimbachesventures.decilehub.com/firm_admin/entities/0ndBAEKA/dashboard
43033,6N0EqGny,Mustart Capital Fund,Fund,mustarcapital,https://mustarcapital.decilehub.com/firm_admin/entities/6N0EqGny/dashboard
43001,RneYZenq,JacksonSykes Fund,Fund,jacksonsykes,https://jacksonsykes.decilehub.com/firm_admin/entities/RneYZenq/dashboard
42934,9KJOlBNZ,First Press Ventures Fund,Fund,firstpress,https://firstpress.decilehub.com/firm_admin/entities/9KJOlBNZ/dashboard
42904,GNMWXO81,Copper Fund Fund,Fund,copperfund,https://copperfund.decilehub.com/firm_admin/entities/GNMWXO81/dashboard
42903,zKqYL4K5,TGIO Ventures Fund,Fund,tgioventures,https://tgioventures.decilehub.com/firm_admin/entities/zKqYL4K5/dashboard
42901,RneY7Onq,4849 Ventures Fund,Fund,4849ventures,https://4849ventures.decilehub.com/firm_admin/entities/RneY7Onq/dashboard
42869,kKkYG6nj,Nateev Health Fund,Fund,nateevhealth,https://nateevhealth.decilehub.com/firm_admin/entities/kKkYG6nj/dashboard
42868,3nzY1GNm,Parabx Ventures Fund,Fund,parabx,https://parabx.decilehub.com/firm_admin/entities/3nzY1GNm/dashboard
42835,WnwYXMK4,Sandy Spring Climate Partners Fund,Fund,ssclimatepartners,https://ssclimatepartners.decilehub.com/firm_admin/entities/WnwYXMK4/dashboard
42802,LnpRLkK4,Valley25 Fund,Fund,valley25,https://valley25.decilehub.com/firm_admin/entities/LnpRLkK4/dashboard
42769,kKkYzknj,AI Safety Ventures Fund,Fund,aisafetyvc,https://aisafetyvc.decilehub.com/firm_admin/entities/kKkYzknj/dashboard
42736,3N9krp8J,Secondpath ventures Fund,Fund,secondpath,https://secondpath.decilehub.com/firm_admin/entities/3N9krp8J/dashboard
42703,zKqYXBK5,Liminal Mana Fund,Fund,liminalmana,https://liminalmana.decilehub.com/firm_admin/entities/zKqYXBK5/dashboard
42670,bnlYzB8a,UNI Fund,Fund,uni,https://uni.decilehub.com/firm_admin/entities/bnlYzB8a/dashboard
42637,g8b2rr8x,Excellis Fund,Fund,excellis,https://excellis.decilehub.com/firm_admin/entities/g8b2rr8x/dashboard
42540,EK4AG5N4,LTT Sports Fund,Fund,lttsports,https://lttsports.decilehub.com/firm_admin/entities/EK4AG5N4/dashboard
42539,08xQ6GKW,Velaris Ventures I Fund,Fund,velaris,https://velaris.decilehub.com/firm_admin/entities/08xQ6GKW/dashboard
42505,L8Z427NO,Infodriver Capital Fund,Fund,infodriver,https://infodriver.decilehub.com/firm_admin/entities/L8Z427NO/dashboard
42472,PKLdALK2,Kintsugi Capital Fund,Fund,kintsugicapital,https://kintsugicapital.decilehub.com/firm_admin/entities/PKLdALK2/dashboard
42439,08xQpZKW,Kalyn Ventures Fund,Fund,kalynventures,https://kalynventures.decilehub.com/firm_admin/entities/08xQpZKW/dashboard
42406,yKv2grKx,Phoenix Fund Fund,Fund,firebird,https://firebird.decilehub.com/firm_admin/entities/yKv2grKx/dashboard
42373,GNX4X7Ng,Zenara VC Fund,Fund,zenaravc,https://zenaravc.decilehub.com/firm_admin/entities/GNX4X7Ng/dashboard
42341,OnY4Y5NV,Optima Fund,Fund,optima,https://optima.decilehub.com/firm_admin/entities/OnY4Y5NV/dashboard
42340,EK4Am4N4,Aqua links Fund,Fund,aqualinks,https://aqualinks.decilehub.com/firm_admin/entities/EK4Am4N4/dashboard
42307,WN673yn3,451 Ventures Fund,Fund,451ventures,https://451ventures.decilehub.com/firm_admin/entities/WN673yn3/dashboard
42274,y8mVadKW,Protofire Fund,Fund,protofire,https://protofire.decilehub.com/firm_admin/entities/y8mVadKW/dashboard
42213,2nEd6jNZ,MAD Venture Capital Fund,Fund,madvc,https://madvc.decilehub.com/firm_admin/entities/2nEd6jNZ/dashboard
42175,gNr5OdK1,Spoonbill Ventures Fund,Fund,spoonbillventures,https://spoonbillventures.decilehub.com/firm_admin/entities/gNr5OdK1/dashboard
42015,3K5160KQ,Sixth House Fund,Fund,sixthhouseventures,https://sixthhouseventures.decilehub.com/firm_admin/entities/3K5160KQ/dashboard
42013,2nEdGXNZ,IoT Hub Fund,Fund,iothub,https://iothub.decilehub.com/firm_admin/entities/2nEdGXNZ/dashboard
42012,w8ooZp8q,Digital Future Fund,Fund,digifuture,https://digifuture.decilehub.com/firm_admin/entities/w8ooZp8q/dashboard
42011,J8P4M78A,WITH Ventures Fund,Fund,withventure,https://withventure.decilehub.com/firm_admin/entities/J8P4M78A/dashboard
42010,BKV4V0n3,Blue Orbit Fund,Fund,blueorbit,https://blueorbit.decilehub.com/firm_admin/entities/BKV4V0n3/dashboard
42009,oNDGdoKR,Eastern Vertex Fund,Fund,evc,https://evc.decilehub.com/firm_admin/entities/oNDGdoKR/dashboard
42008,mnj6a7nL,AEI Ventures Fund,Fund,aeiventures,https://aeiventures.decilehub.com/firm_admin/entities/mnj6a7nL/dashboard
42007,WN67jGn3,Fundhers Fund,Fund,fundhers,https://fundhers.decilehub.com/firm_admin/entities/WN67jGn3/dashboard
42004,GNMdeVK1,P3Ventures Fund,Fund,p3ventures,https://p3ventures.decilehub.com/firm_admin/entities/GNMdeVK1/dashboard
42003,zKq36Vn5,Proximo Ventures Fund,Fund,proximoventures,https://proximoventures.decilehub.com/firm_admin/entities/zKq36Vn5/dashboard
42001,Rnepk2Nq,v10.vc Fund,Fund,v10vc,https://v10vc.decilehub.com/firm_admin/entities/Rnepk2Nq/dashboard
41995,WN67jVn3,"Turtle Venture Studio Fund, a Series of Decile Start Fund, LP",Fund,tvs,https://tvs.decilehub.com/firm_admin/entities/WN67jVn3/dashboard
41978,9KJdLbnZ,Seeking Sigma VC Fund,Fund,seekingsigma,https://seekingsigma.decilehub.com/firm_admin/entities/9KJdLbnZ/dashboard
41977,6N0opGKy,Nevv Capital Fund I,Fund,nevvcapital,https://nevvcapital.decilehub.com/firm_admin/entities/6N0opGKy/dashboard
41880,3N9djgKJ,"Embedding VC Mount Sophia Fund I, a Series of Decile SPV, LLC",Fund,embedding,https://embedding.decilehub.com/firm_admin/entities/3N9djgKJ/dashboard
41814,2N351j8y,Red Oak Acorn Ventures Fund,Fund,roav,https://roav.decilehub.com/firm_admin/entities/2N351j8y/dashboard
41813,2nEdy1NZ,Viverra Fund,Fund,viverra,https://viverra.decilehub.com/firm_admin/entities/2nEdy1NZ/dashboard
41784,EK4AgEN4,Autonomous Labs Fund,Fund,autonomouslabsventurefund,https://autonomouslabsventurefund.decilehub.com/firm_admin/entities/EK4AgEN4/dashboard
41782,l8y03DnZ,Auri Fund,Fund,auri,https://auri.decilehub.com/firm_admin/entities/l8y03DnZ/dashboard
41728,PKLdPBK2,Inflozen Fund,Fund,inflozen,https://inflozen.decilehub.com/firm_admin/entities/PKLdPBK2/dashboard
41727,3nO43686,Lanthor Ventures Fund,Fund,lanthorventures,https://lanthorventures.decilehub.com/firm_admin/entities/3nO43686/dashboard
41725,kKkj068j,Khune Ventures Fund,Fund,khuneventures,https://khuneventures.decilehub.com/firm_admin/entities/kKkj068j/dashboard
41685,OnY4gBNV,North Court Capital Fund,Fund,northcourtcapital,https://northcourtcapital.decilehub.com/firm_admin/entities/OnY4gBNV/dashboard
41680,3N9dYpKJ,RealCorp Capital Fund,Fund,realcorpcapital,https://realcorpcapital.decilehub.com/firm_admin/entities/3N9dYpKJ/dashboard
41487,WnW4lL8E,EnterMedia Fund,Fund,entermedia,https://entermedia.decilehub.com/firm_admin/entities/WnW4lL8E/dashboard
41353,oNDGBLKR,Boot64 Magnolia Fund II LP,Fund,boot64,https://boot64.decilehub.com/firm_admin/entities/oNDGBLKR/dashboard
41352,mnj6M0nL,Boot64 GP II LLC,General Partnership,boot64,https://boot64.decilehub.com/firm_admin/entities/mnj6M0nL/dashboard
41351,WN67oOn3,"Geek Ventures Ba SPV, a series of Decile SPV, LLC",Fund,geek,https://geek.decilehub.com/firm_admin/entities/WN67oOn3/dashboard
41258,2N35qZ8y,Mathison Capital Fund,Fund,mathisoncapital,https://mathisoncapital.decilehub.com/firm_admin/entities/2N35qZ8y/dashboard
41256,w8ooPA8q,"GrayHair Venture Partners SPV 1, a series of Decile SPV, LLC",Fund,gvp,https://gvp.decilehub.com/firm_admin/entities/w8ooPA8q/dashboard
41254,BKV4oWn3,RUGORUM GTM studio Fund,Fund,ruforumgtmstudio,https://ruforumgtmstudio.decilehub.com/firm_admin/entities/BKV4oWn3/dashboard
41196,mnj6OOnL,Shaheryar.co Fund,Fund,shaheryar,https://shaheryar.decilehub.com/firm_admin/entities/mnj6OOnL/dashboard
41190,LnpEOM84,"Swizzle Ventures Fund II, LP",Fund,swizzlevc,https://swizzlevc.decilehub.com/firm_admin/entities/LnpEOM84/dashboard
41189,RnepVQNq,"Swizzle Ventures Fund II GP, LLC",General Partnership,swizzlevc,https://swizzlevc.decilehub.com/firm_admin/entities/RnepVQNq/dashboard
41186,9KR4A2np,Haus of Creators Ventures Fund,Fund,hausofcreators,https://hausofcreators.decilehub.com/firm_admin/entities/9KR4A2np/dashboard
41153,oNDGEXKR,ILAC Ventures Fund,Fund,ilangelclub,https://ilangelclub.decilehub.com/firm_admin/entities/oNDGEXKR/dashboard
41148,GNMdr9K1,Yukon Venture Angels Fund,Fund,yukonventure,https://yukonventure.decilehub.com/firm_admin/entities/GNMdr9K1/dashboard
41137,g8b4byNx,YYB Ventures Fund,Fund,yybventures,https://yybventures.decilehub.com/firm_admin/entities/g8b4byNx/dashboard
41135,WnwgkBn4,YYB Ventures Fund,Fund,yybentures,https://yybentures.decilehub.com/firm_admin/entities/WnwgkBn4/dashboard
41133,6N0oqjKy,Agentic Ventures Fund,Fund,agentic,https://agentic.decilehub.com/firm_admin/entities/6N0oqjKy/dashboard
41086,9KR4zXnp,To The Stars Fund,Fund,tothestars,https://tothestars.decilehub.com/firm_admin/entities/9KR4zXnp/dashboard
41038,l8y0J5nZ,Nova Fund,Fund,nova,https://nova.decilehub.com/firm_admin/entities/l8y0J5nZ/dashboard
41036,3N9d37KJ,Cult Capital Fund,Fund,cultcapital,https://cultcapital.decilehub.com/firm_admin/entities/3N9d37KJ/dashboard
41029,GNX464Ng,Crowd Anjos Fund,Fund,crowdsgps,https://crowdsgps.decilehub.com/firm_admin/entities/GNX464Ng/dashboard
41004,GNMdXxK1,BoudaaGOP Fund,Fund,bardoinvestment,https://bardoinvestment.decilehub.com/firm_admin/entities/GNMdXxK1/dashboard
41001,Rnep7zNq,Tenami Capital Fund,Fund,tenami,https://tenami.decilehub.com/firm_admin/entities/Rnep7zNq/dashboard
41000,7Na4GzKD,kaurissilver Fund,Fund,kaurissilver,https://kaurissilver.decilehub.com/firm_admin/entities/7Na4GzKD/dashboard
40996,mnj6m7nL,SurveyGenius Fund,Fund,surveygenius,https://surveygenius.decilehub.com/firm_admin/entities/mnj6m7nL/dashboard
40956,w8ooqp8q,Nour Fund Fund,Fund,nourfund,https://nourfund.decilehub.com/firm_admin/entities/w8ooqp8q/dashboard
40906,yKv2VoKx,Next Dimension Fund,Fund,nextdimension,https://nextdimension.decilehub.com/firm_admin/entities/yKv2VoKx/dashboard
40905,L8Z4vVNO,Moonlight Capital Fund,Fund,moonlightcapital,https://moonlightcapital.decilehub.com/firm_admin/entities/L8Z4vVNO/dashboard
40889,RnepQeNq,Star Fund Fund,Fund,starfund,https://starfund.decilehub.com/firm_admin/entities/RnepQeNq/dashboard
40757,2nEdR1NZ,Insight Capital Fund,Fund,insightcapm,https://insightcapm.decilehub.com/firm_admin/entities/2nEdR1NZ/dashboard
40428,PKLxYqK2,Tongai Fund,Fund,tongai,https://tongai.decilehub.com/firm_admin/entities/PKLxYqK2/dashboard
40261,zn1LdzNo,Delta First Fund Fund,Fund,deltafirstfund,https://deltafirstfund.decilehub.com/firm_admin/entities/zn1LdzNo/dashboard
40097,oNDRwX8R,Areté Circle Fund,Fund,aretecircle,https://aretecircle.decilehub.com/firm_admin/entities/oNDRwX8R/dashboard
39876,6NQxyQKr,KërVentures Fund,Fund,kerventures,https://kerventures.decilehub.com/firm_admin/entities/6NQxyQKr/dashboard
39875,gNrrpDN1,Bengal Ventures Fund,Fund,bengalventures,https://bengalventures.decilehub.com/firm_admin/entities/gNrrpDN1/dashboard
39868,3nzqVwNm,ITF impact fund Fund,Fund,itf,https://itf.decilehub.com/firm_admin/entities/3nzqVwNm/dashboard
39836,3N9RaVnJ,Fillsoul ventures Fund,Fund,fillsoulventures,https://fillsoulventures.decilehub.com/firm_admin/entities/3N9RaVnJ/dashboard
39835,WnwaopK4,Sketch Capital Fund,Fund,dontpanic,https://dontpanic.decilehub.com/firm_admin/entities/WnwaopK4/dashboard
39834,9KJx1RnZ,Q-Branch Fund,Fund,qbranch,https://qbranch.decilehub.com/firm_admin/entities/9KJx1RnZ/dashboard
39832,6NQxzQKr,"Black Prism Capital Partners Fund I, a Series of Decile Start Fund, LP",Fund,blackprism,https://blackprism.decilehub.com/firm_admin/entities/6NQxzQKr/dashboard
39769,kKkl5mNj,LaunchBox Ventures Fund,Fund,launchboxventures,https://launchboxventures.decilehub.com/firm_admin/entities/kKkl5mNj/dashboard
39668,3nzqQRNm,Edge Case Ventures Fund,Fund,edgecaseventures,https://edgecaseventures.decilehub.com/firm_admin/entities/3nzqQRNm/dashboard
39634,9KJxxBnZ,TACTIC Fund,Fund,tactic,https://tactic.decilehub.com/firm_admin/entities/9KJxxBnZ/dashboard
39573,GNXdkyNg,Medellin VC Fund,Fund,medellinvc,https://medellinvc.decilehub.com/firm_admin/entities/GNXdkyNg/dashboard
39569,kKkld6Nj,Floating Ventures Fund,Fund,floating,https://floating.decilehub.com/firm_admin/entities/kKkld6Nj/dashboard
39504,GNM4AMK1,"H20 Capital Innovation II, L.P",Fund,h20,https://h20.decilehub.com/firm_admin/entities/GNM4AMK1/dashboard
39436,3N9RVpnJ,Concordia Fund,Fund,concordia,https://concordia.decilehub.com/firm_admin/entities/3N9RVpnJ/dashboard
39271,3nOkJVn6,Mitre Ventures Fund,Fund,mitreventures,https://mitreventures.decilehub.com/firm_admin/entities/3nOkJVn6/dashboard
39244,7NaWq28D,VS & Kang Investments Fund,Fund,vsandkang,https://vsandkang.decilehub.com/firm_admin/entities/7NaWq28D/dashboard
39241,OnYLWoNV,Mt. Humphrey's Investments Fund,Fund,twelvesixventures,https://twelvesixventures.decilehub.com/firm_admin/entities/OnYLWoNV/dashboard
39110,BKVdZYn3,CityLighter Fund Fund,Fund,citylighter,https://citylighter.decilehub.com/firm_admin/entities/BKVdZYn3/dashboard
39108,mnjBR0nL,Dudley Fund Fund,Fund,dudleyfund,https://dudleyfund.decilehub.com/firm_admin/entities/mnjBR0nL/dashboard
39106,yKvwErNx,Crown Ventures Fund,Fund,crownventures,https://crownventures.decilehub.com/firm_admin/entities/yKvwErNx/dashboard
39076,6NQxaOKr,Launchpad Ignite Fund,Fund,lif,https://lif.decilehub.com/firm_admin/entities/6NQxaOKr/dashboard
39075,gNrrLvN1,Anchor Street Capital Fund,Fund,anchor,https://anchor.decilehub.com/firm_admin/entities/gNrrLvN1/dashboard
39074,y8mbE5KW,Key and Critical Fund,Fund,keyandcritical,https://keyandcritical.decilehub.com/firm_admin/entities/y8mbE5KW/dashboard
39073,GNXd67Ng,TBA Fund,Fund,tba,https://tba.decilehub.com/firm_admin/entities/GNXd67Ng/dashboard
39041,OnYLb5NV,Deka Ventures Fund,Fund,deka,https://deka.decilehub.com/firm_admin/entities/OnYLb5NV/dashboard
39040,EK4xz4K4,Builders without Borders Fund,Fund,bwob,https://bwob.decilehub.com/firm_admin/entities/EK4xz4K4/dashboard
39019,yN2X9G8Q,Ideavatefund Fund,Fund,dpiainnovationfund,https://dpiainnovationfund.decilehub.com/firm_admin/entities/yN2X9G8Q/dashboard
39018,PN7xepn0,International Fund,Fund,destinoitalia,https://destinoitalia.decilehub.com/firm_admin/entities/PN7xepn0/dashboard
39017,zn1LBlNo,VC Group CL Fund,Fund,vcgroupcl,https://vcgroupcl.decilehub.com/firm_admin/entities/zn1LBlNo/dashboard
39016,1NAxQ0KX,Futurewave Ventures Fund,Fund,futurewaveventures,https://futurewaveventures.decilehub.com/firm_admin/entities/1NAxQ0KX/dashboard
39015,3K5Lbd8Q,EMEHACHETE Fund,Fund,emehachete,https://emehachete.decilehub.com/firm_admin/entities/3K5Lbd8Q/dashboard
